scenario,controller,weight_name,weight_factor,weight_value,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_soft,rho_dyn,1.0,100000.0,10,7,goal_reached,low,4,1,563,56.3,52.4654,0.8517,0.9319,0.0462,7.0233,0.0147,0.036,0.2866,0.0328,-0.0036,0.029,0.0494,0.0288,34.84,95.8,8.13,0,0,0,0,2,0,0.00027,355,2,0.535497,355,2,1.0053,3,0.0,0.0,0.41339,
CorridorStructured,mpcc_soft,rho_dyn,1.0,100000.0,10,9,goal_reached,low,4,1,566,56.6,53.1325,0.841,0.9387,0.0502,9.0988,0.0442,0.1306,0.7721,0.1229,-0.0012,0.0277,0.0496,0.0277,32.83,92.12,7.52,0,0,0,0,2,0,0.000313,238,3,0.547627,239,3,0.4488,3,0.0,0.0,0.450519,
CorridorStructured,mpcc_soft,rho_dyn,1.0,100000.0,10,4,max_steps,low,4,0,800,80.0,31.535,1.417,0.3942,0.4578,7.2484,0.0352,0.0438,0.1207,0.026,-0.0042,0.0208,0.0494,0.0204,36.66,63.72,8.3,0,0,0,0,0,0,0.0,,,0.749332,706,2,1.2212,3,0.0,0.0,0.475548,
CorridorStructured,mpcc_soft,rho_dyn,1.0,100000.0,10,8,goal_reached,low,4,1,595,59.5,55.3515,0.8073,-0.0535,0.9395,14.4328,0.1306,0.2675,1.2392,0.2335,-0.002,0.0274,0.0495,0.0273,38.8,724.65,41.12,2,0,0,0,14,0,0.153936,279,2,0.422703,302,2,1.0689,2,5.72731e-05,0.0340184256,0.422703,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,1,goal_reached,low,4,1,565,56.5,53.0477,0.8423,0.9389,0.0497,8.9431,0.045,0.125,0.7143,0.1166,-0.0029,0.0288,0.0497,0.0287,33.53,56.14,7.51,0,0,0,0,1,0,0.000172,65,1,0.400945,380,3,0.7204,2,0.0,0.0,0.400945,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,0,goal_reached,low,4,1,570,57.0,52.7662,0.8468,0.9257,0.1487,12.5092,0.0843,0.1684,0.6131,0.1458,-0.0037,0.0307,0.0493,0.0305,36.07,105.05,9.9,0,0,5,0,21,0,0.615781,209,2,0.043734,209,2,1.0649,2,0.0,0.0,0.043734,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,3,goal_reached,low,4,1,570,57.0,53.1872,0.8401,0.9331,0.046,7.6799,0.0197,0.0513,0.3399,0.0473,-0.0032,0.0307,0.2543,0.0305,32.59,86.89,7.66,0,0,0,0,1,0,1e-06,347,2,0.466666,356,2,0.9965,3,0.0,0.0,0.210147,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,2,goal_reached,low,4,1,600,60.0,55.2456,0.8088,0.9208,0.1503,15.6013,0.1463,0.3236,1.6013,0.2886,-0.0141,0.0979,1.1095,0.0969,35.03,151.47,9.45,0,0,2,0,6,0,0.000717,121,3,0.420279,119,3,1.2417,3,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,5,goal_reached,low,4,1,568,56.8,53.5033,0.8352,0.6102,0.7236,12.3793,0.081,0.1841,0.9627,0.1653,0.0053,0.0292,0.0494,0.0287,34.22,179.3,10.33,0,0,0,0,12,0,0.053566,463,2,0.440272,473,2,0.9982,2,0.0,0.0,0.438831,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,6,goal_reached,low,4,1,573,57.3,53.4421,0.8361,0.9327,0.0769,10.1316,0.0344,0.0946,0.5286,0.0881,-0.0022,0.0279,0.0494,0.0278,35.18,117.24,8.88,0,0,0,0,0,0,0.0,,,0.467605,152,3,1.2251,2,0.0,0.0,0.298202,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,7,goal_reached,low,4,1,563,56.3,52.4653,0.8517,0.9319,0.0462,7.0234,0.0147,0.036,0.2867,0.0328,-0.0036,0.029,0.0494,0.0288,33.64,113.99,8.62,0,0,0,0,2,0,0.000135,355,2,0.535575,355,2,1.0053,3,0.0,0.0,0.413335,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,8,goal_reached,low,4,1,597,59.7,55.3748,0.8069,-0.0553,0.9379,14.3082,0.1293,0.2685,1.1922,0.2354,-0.0028,0.027,0.0494,0.0269,36.71,582.03,32.39,1,0,0,0,14,0,0.11719,277,2,0.416289,303,2,1.067,2,0.0,0.0,0.416289,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,9,goal_reached,low,4,1,566,56.6,53.1326,0.841,0.9387,0.0502,9.0992,0.0442,0.1306,0.7721,0.1229,-0.0012,0.0277,0.0496,0.0277,33.59,92.15,8.06,0,0,0,0,2,0,0.000157,238,3,0.547646,239,3,0.4488,3,0.0,0.0,0.450531,
CorridorStructured,mpcc_soft,rho_dyn,2.0,200000.0,10,4,max_steps,low,4,0,800,80.0,31.535,1.417,0.3942,0.4578,7.2483,0.0352,0.0438,0.1207,0.026,-0.0041,0.0208,0.0494,0.0204,37.27,88.07,8.9,0,0,0,0,0,0,0.0,,,0.749291,706,2,1.2212,3,0.0,0.0,0.475547,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,0,goal_reached,mid,8,1,608,60.8,55.3619,0.8071,0.7743,0.5096,17.1158,0.1102,0.2322,0.8871,0.2044,-0.0038,0.045,0.5197,0.0448,36.11,153.56,13.09,0,0,0,0,10,0,0.315001,562,1,0.264502,562,1,1.926,4,0.0,0.0,0.200021,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,2,goal_reached,mid,8,1,561,56.1,53.4512,0.836,0.9528,0.0484,11.0232,0.1063,0.2029,0.7169,0.1728,-0.0005,0.0289,0.1351,0.0289,34.51,72.34,8.02,0,0,0,0,5,0,0.000239,279,1,0.367427,222,4,2.4581,4,0.0,0.0,0.367427,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,1,goal_reached,mid,8,1,599,59.9,55.9003,0.7993,0.9332,0.1246,15.053,0.1889,0.3952,1.7413,0.3471,-0.0369,0.2104,1.6938,0.2071,34.87,133.87,9.69,0,0,3,0,26,0,0.554016,128,3,0.097853,127,3,1.9132,3,0.0,0.0,0.097853,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,3,goal_reached,mid,8,1,577,57.7,53.4975,0.8353,0.9272,0.1218,13.9609,0.0965,0.1916,0.8249,0.1655,-0.0044,0.0268,0.0494,0.0264,35.81,126.84,10.3,0,0,2,0,23,0,0.033717,305,5,0.412005,327,5,1.974,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,4,goal_reached,mid,8,1,578,57.8,55.4509,0.8058,0.9594,0.0482,13.2359,0.2187,0.4117,1.3277,0.3487,-0.014,0.0964,1.0712,0.0954,34.24,303.19,14.07,0,0,3,0,17,0,0.257211,169,6,0.332085,167,6,2.1903,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,5,goal_reached,mid,8,1,613,61.3,58.634,0.7621,0.9565,0.0479,12.9748,0.2962,0.6753,3.1918,0.6069,-0.0617,0.3177,2.4262,0.3116,34.65,59.43,8.18,0,0,0,0,9,0,0.006513,436,1,0.36741,432,1,1.9951,4,0.0,0.0,0.36741,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,6,goal_reached,mid,8,1,576,57.6,54.4116,0.8212,0.9446,0.0616,11.3954,0.1532,0.3485,1.3523,0.313,-0.0086,0.0519,0.6051,0.0511,34.01,94.42,8.24,0,0,0,0,5,0,0.001791,194,3,0.430251,192,3,2.0174,4,0.0,0.0,0.206022,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,7,goal_reached,mid,8,1,577,57.7,54.4649,0.8204,0.9439,0.0961,13.102,0.1832,0.3214,1.01,0.2641,-0.0057,0.0422,0.3285,0.0418,33.64,98.51,8.55,0,0,3,0,13,0,0.001683,382,7,0.377474,474,2,2.3241,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,8,goal_reached,mid,8,1,603,60.3,55.2183,0.8092,0.9157,0.1553,14.5792,0.151,0.3098,1.2179,0.2705,-0.01,0.0507,0.528,0.0497,35.02,89.1,9.3,0,0,0,0,11,0,0.000643,120,5,0.370774,268,0,2.1575,4,0.0,0.0,0.200046,
CorridorStructured,mpcc_soft,q_cont,0.5,1.5,10,9,goal_reached,mid,8,1,590,59.0,52.7307,0.8474,0.8892,0.2221,12.3436,0.1169,0.2426,0.8388,0.2126,-0.0017,0.0283,0.0493,0.0283,34.6,116.16,11.24,0,0,2,0,13,0,0.000771,427,2,0.380513,428,2,2.2881,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,1,goal_reached,mid,8,1,602,60.2,56.1384,0.796,0.9325,0.1261,13.9053,0.191,0.4022,1.7392,0.354,-0.0361,0.2094,1.6944,0.2062,32.51,98.78,8.94,0,0,8,0,33,0,0.57553,128,3,0.083905,127,3,1.9801,3,0.0,0.0,0.083905,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,0,goal_reached,mid,8,1,608,60.8,55.5134,0.8049,0.7707,0.5164,16.7695,0.1059,0.2325,1.031,0.207,-0.0054,0.0428,0.4407,0.0424,36.29,532.48,26.84,0,0,2,0,9,0,0.022296,562,1,0.384624,566,1,1.9293,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,2,goal_reached,mid,8,1,562,56.2,53.4257,0.8364,0.9506,0.0512,11.3899,0.0975,0.1923,0.7223,0.1657,-0.0012,0.0291,0.1148,0.0291,32.31,87.5,8.11,0,0,0,0,4,0,0.000336,279,1,0.368698,222,4,2.4342,4,0.0,0.0,0.368698,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,4,goal_reached,mid,8,1,580,58.0,55.5018,0.8051,0.9569,0.0508,14.1352,0.1989,0.3939,1.3299,0.34,-0.0094,0.0915,1.0349,0.091,34.26,250.9,12.57,0,0,4,0,18,0,0.297194,169,6,0.308065,168,6,2.1914,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,3,goal_reached,mid,8,1,579,57.9,53.6628,0.8327,0.9259,0.1344,14.3964,0.091,0.1874,0.8175,0.1638,-0.0038,0.0261,0.0496,0.0258,35.9,106.94,10.58,0,0,2,0,24,0,0.040978,305,5,0.412965,327,5,1.9689,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,5,goal_reached,mid,8,1,608,60.8,56.3897,0.7924,0.9275,0.148,13.915,0.189,0.4446,2.0098,0.4025,-0.0109,0.0732,0.7748,0.0724,32.71,208.91,12.02,0,0,2,0,10,0,0.004048,434,1,0.378467,421,0,1.9885,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,6,goal_reached,mid,8,1,573,57.3,54.0546,0.8266,0.9434,0.0566,11.4315,0.1242,0.2916,1.0911,0.2639,-0.0049,0.0387,0.3945,0.0384,33.91,156.09,10.14,0,0,0,0,8,0,0.001007,193,3,0.431369,190,3,2.0087,4,0.0,0.0,0.431369,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,7,goal_reached,mid,8,1,577,57.7,55.0497,0.8117,0.9541,0.0653,13.7931,0.1783,0.327,1.0288,0.2741,-0.0085,0.0462,0.3292,0.0454,32.47,136.21,9.53,0,0,2,0,18,0,0.00274,385,7,0.374397,473,2,2.3258,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,8,goal_reached,mid,8,1,605,60.5,55.5217,0.8048,0.9177,0.1565,17.5322,0.1471,0.3115,1.2984,0.2746,-0.0064,0.0403,0.4088,0.0398,34.0,519.46,22.65,0,0,0,0,21,0,0.381595,152,1,0.231249,151,1,2.1455,4,0.0,0.0,0.200008,
CorridorStructured,mpcc_soft,q_cont,1.0,3.0,10,9,goal_reached,mid,8,1,592,59.2,52.9538,0.8438,0.8896,0.2217,13.1689,0.1071,0.2355,0.8257,0.2097,-0.0057,0.0289,0.0493,0.0283,33.69,116.31,11.78,0,0,5,0,24,0,0.007909,405,2,0.376313,428,2,2.2889,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,0,goal_reached,mid,8,1,609,60.9,54.7109,0.8167,0.7523,0.526,17.8949,0.08,0.189,0.8478,0.1712,-0.0064,0.0407,0.3381,0.0402,36.23,537.46,26.29,0,0,2,0,6,0,0.026601,397,4,0.38105,573,1,1.9491,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,2,goal_reached,mid,8,1,566,56.6,53.8124,0.8304,0.9507,0.0532,12.7665,0.1044,0.2208,0.8042,0.1946,-0.0011,0.0272,0.1258,0.0272,32.26,64.23,8.02,0,0,0,0,12,0,0.332837,399,6,0.267489,397,6,2.4293,4,0.0,0.0,0.267489,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,1,goal_reached,mid,8,1,601,60.1,56.0462,0.7973,0.9325,0.1232,13.9653,0.1718,0.3888,1.7375,0.3488,-0.0347,0.1975,1.6578,0.1944,32.97,68.23,8.32,0,0,7,0,38,0,0.592263,128,3,0.072861,127,3,1.9767,3,0.0,0.0,0.072861,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,6,goal_reached,mid,8,1,579,57.9,54.4239,0.821,0.94,0.0695,12.0307,0.1202,0.3053,1.2812,0.2806,-0.007,0.0362,0.3589,0.0355,32.11,61.24,7.7,0,0,0,0,7,0,0.004224,194,3,0.427014,192,3,2.0173,4,0.0,0.0,0.276394,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,7,goal_reached,mid,8,1,579,57.9,54.9882,0.8126,0.9497,0.0865,15.0975,0.158,0.3048,1.0352,0.2606,-0.0071,0.042,0.3276,0.0414,31.86,89.23,8.03,0,0,2,0,21,0,0.002968,382,7,0.371799,473,2,2.323,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,3,goal_reached,mid,8,1,629,62.9,58.7204,0.761,0.0961,0.9381,17.9598,0.2035,0.5579,2.8855,0.5194,-0.0083,0.0693,0.8534,0.0688,36.13,349.63,21.2,0,0,7,0,67,0,0.699038,352,5,0.075089,351,5,1.814,4,0.0,0.0,0.075089,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,4,goal_reached,mid,8,1,630,63.0,57.8207,0.7728,0.9178,0.157,23.039,0.1853,0.3764,1.4302,0.3276,-0.0123,0.0941,1.0853,0.0933,36.5,699.82,33.21,1,0,0,0,25,0,0.417332,448,1,0.196256,447,1,2.1952,4,2.26848e-05,0.0142914256,0.196256,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,5,goal_reached,mid,8,1,608,60.8,56.5264,0.7905,0.4002,0.8483,14.3211,0.1678,0.424,2.0086,0.3894,-0.0115,0.0668,0.6392,0.0658,32.62,95.81,8.8,0,0,2,0,26,0,0.005539,433,1,0.375725,421,0,1.9934,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,9,goal_reached,mid,8,1,594,59.4,53.2865,0.8386,0.8909,0.2218,13.9788,0.0968,0.2261,0.8259,0.2043,-0.0043,0.0296,0.0496,0.0293,34.91,101.96,11.66,0,0,5,0,31,0,0.041471,199,3,0.37273,429,2,2.2879,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_cont,2.0,6.0,10,8,goal_reached,mid,8,1,606,60.6,55.8095,0.8006,0.9209,0.1455,17.5015,0.1887,0.3914,1.3423,0.343,-0.0124,0.0826,0.7935,0.0817,35.95,116.53,11.6,0,0,11,0,22,0,0.424255,158,1,0.163207,158,1,2.1254,4,0.0,0.0,0.163207,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,0,goal_reached,mid,8,1,609,60.9,55.5538,0.8043,0.4141,0.8287,16.6888,0.0971,0.2217,0.9668,0.1994,-0.0038,0.0361,0.3109,0.0359,32.72,200.81,12.26,0,0,2,0,6,0,0.163884,562,1,0.34189,561,1,1.9327,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,8,dyn_body_collision,mid,8,0,148,14.8,13.6277,3.2789,0.8887,0.2869,5.9165,0.2436,0.4944,1.396,0.4303,-0.0095,0.0484,0.3424,0.0475,43.32,427.29,44.77,1,0,0,1,6,1,0.862532,147,1,-0.143404,147,1,1.3851,3,0.0,0.0,-0.143404,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,1,goal_reached,mid,8,1,601,60.1,55.9747,0.7983,0.9314,0.123,13.3864,0.1789,0.394,1.7382,0.351,-0.0316,0.1981,1.6581,0.1955,31.84,76.02,8.99,0,0,7,0,35,0,0.585907,128,3,0.077066,127,3,1.9784,3,0.0,0.0,0.077066,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,2,goal_reached,mid,8,1,565,56.5,53.8097,0.8304,0.9524,0.051,12.4412,0.1152,0.2344,0.8324,0.2042,-0.0064,0.0305,0.1711,0.0298,31.77,60.52,7.86,0,0,0,0,8,0,0.138169,399,6,0.365919,397,6,2.4248,4,0.0,0.0,0.365919,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,3,goal_reached,mid,8,1,654,65.4,60.5405,0.7381,0.0638,0.9374,20.2678,0.2865,0.6773,3.1777,0.6137,-0.0104,0.0657,0.843,0.0649,35.14,501.67,28.98,1,0,8,0,81,0,0.71079,355,5,0.069813,355,5,1.8914,4,0.0,0.0,0.069813,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,5,goal_reached,mid,8,1,609,60.9,56.5049,0.7908,0.3978,0.8474,13.5092,0.1761,0.4312,2.0046,0.3937,-0.0104,0.0654,0.6068,0.0646,29.94,96.46,7.5,0,0,2,0,20,0,0.014272,434,0,0.378256,421,0,1.9869,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,6,goal_reached,mid,8,1,581,58.1,54.5561,0.819,0.939,0.0773,11.5059,0.1318,0.3276,1.3736,0.2999,-0.0044,0.0395,0.4154,0.0393,31.22,85.49,8.58,0,0,2,0,11,0,0.067827,194,3,0.396729,193,3,2.0207,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,4,goal_reached,mid,8,1,630,63.0,57.6317,0.7753,0.9148,0.1557,21.3353,0.1934,0.3811,1.391,0.3284,-0.0077,0.0782,0.9501,0.0779,37.37,751.52,33.81,1,0,0,0,24,0,0.396545,448,1,0.20836,447,1,2.2016,4,1.49774e-05,0.0094357382,0.20836,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,7,goal_reached,mid,8,1,579,57.9,55.0066,0.8123,0.95,0.0772,13.3948,0.1615,0.3034,1.0599,0.2569,-0.0073,0.044,0.2974,0.0434,31.76,165.61,10.56,0,0,2,0,22,0,0.000639,200,4,0.373774,474,2,2.3247,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,0.5,5.0,10,9,goal_reached,mid,8,1,594,59.4,52.9637,0.8437,0.8916,0.2016,12.0192,0.1039,0.2362,0.8065,0.2121,-0.0052,0.0288,0.0494,0.0284,32.55,64.99,8.43,0,0,5,0,30,0,0.024118,199,3,0.374958,428,2,2.2929,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,0,goal_reached,mid,8,1,608,60.8,55.5134,0.8049,0.7707,0.5164,16.7695,0.1059,0.2325,1.031,0.207,-0.0054,0.0428,0.4407,0.0424,33.74,411.27,19.71,0,0,2,0,9,0,0.022296,562,1,0.384624,566,1,1.9293,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,1,goal_reached,mid,8,1,602,60.2,56.1384,0.796,0.9325,0.1261,13.9053,0.191,0.4022,1.7392,0.354,-0.0361,0.2094,1.6944,0.2062,34.12,116.36,9.96,0,0,8,0,33,0,0.57553,128,3,0.083905,127,3,1.9801,3,0.0,0.0,0.083905,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,2,goal_reached,mid,8,1,562,56.2,53.4257,0.8364,0.9506,0.0512,11.3899,0.0975,0.1923,0.7223,0.1657,-0.0012,0.0291,0.1148,0.0291,32.43,60.0,8.06,0,0,0,0,4,0,0.000336,279,1,0.368698,222,4,2.4342,4,0.0,0.0,0.368698,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,3,goal_reached,mid,8,1,579,57.9,53.6628,0.8327,0.9259,0.1344,14.3964,0.091,0.1874,0.8175,0.1638,-0.0038,0.0261,0.0496,0.0258,33.78,96.39,10.39,0,0,2,0,24,0,0.040978,305,5,0.412965,327,5,1.9689,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,4,goal_reached,mid,8,1,580,58.0,55.5018,0.8051,0.9569,0.0508,14.1352,0.1989,0.3939,1.3299,0.34,-0.0094,0.0915,1.0349,0.091,33.42,240.71,12.36,0,0,4,0,18,0,0.297194,169,6,0.308065,168,6,2.1914,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,5,goal_reached,mid,8,1,608,60.8,56.3897,0.7924,0.9275,0.148,13.915,0.189,0.4446,2.0098,0.4025,-0.0109,0.0732,0.7748,0.0724,32.57,177.61,10.27,0,0,2,0,10,0,0.004048,434,1,0.378467,421,0,1.9885,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,6,goal_reached,mid,8,1,573,57.3,54.0546,0.8266,0.9434,0.0566,11.4315,0.1242,0.2916,1.0911,0.2639,-0.0049,0.0387,0.3945,0.0384,33.67,157.24,10.24,0,0,0,0,8,0,0.001007,193,3,0.431369,190,3,2.0087,4,0.0,0.0,0.431369,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,7,goal_reached,mid,8,1,577,57.7,55.0497,0.8117,0.9541,0.0653,13.7931,0.1783,0.327,1.0288,0.2741,-0.0085,0.0462,0.3292,0.0454,33.64,232.47,12.33,0,0,2,0,18,0,0.00274,385,7,0.374397,473,2,2.3258,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,9,goal_reached,mid,8,1,592,59.2,52.9538,0.8438,0.8896,0.2217,13.1689,0.1071,0.2355,0.8257,0.2097,-0.0057,0.0289,0.0493,0.0283,34.48,130.12,13.73,0,0,5,0,24,0,0.007909,405,2,0.376313,428,2,2.2889,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,0,goal_reached,mid,8,1,608,60.8,55.7665,0.8013,0.7753,0.516,17.5143,0.11,0.2379,1.0375,0.2109,-0.0043,0.046,0.5228,0.0458,33.99,137.95,11.01,0,0,3,0,9,0,0.044402,562,1,0.392103,566,1,1.9309,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,1,goal_reached,mid,8,1,604,60.4,55.804,0.8007,0.9239,0.1461,14.6675,0.1735,0.3804,1.7411,0.3385,-0.0385,0.209,1.6937,0.2055,32.86,189.31,11.7,0,0,3,0,34,0,0.555776,128,3,0.096737,127,3,1.9454,3,0.0,0.0,0.096737,
CorridorStructured,mpcc_soft,q_vs,1.0,10.0,10,8,goal_reached,mid,8,1,605,60.5,55.5217,0.8048,0.9177,0.1565,17.5322,0.1471,0.3115,1.2984,0.2746,-0.0064,0.0403,0.4088,0.0398,36.31,477.9,21.54,0,0,0,0,21,0,0.381595,152,1,0.231249,151,1,2.1455,4,0.0,0.0,0.200008,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,2,goal_reached,mid,8,1,562,56.2,53.2921,0.8385,0.9483,0.0511,11.1907,0.1018,0.2007,0.7152,0.1729,-0.0019,0.0285,0.133,0.0284,33.11,65.53,8.31,0,0,0,0,5,0,0.000527,279,1,0.367398,222,4,2.4609,4,0.0,0.0,0.367398,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,3,goal_reached,mid,8,1,578,57.8,53.5869,0.8339,0.9271,0.1301,14.3164,0.0923,0.1891,0.8265,0.1651,-0.0005,0.0255,0.0496,0.0255,35.64,114.97,10.77,0,0,3,0,22,0,0.043444,305,5,0.411492,327,5,1.9706,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,5,goal_reached,mid,8,1,613,61.3,58.5751,0.7628,0.9555,0.0506,13.3284,0.2909,0.6735,3.1992,0.6074,-0.0653,0.3246,2.4434,0.318,30.52,58.7,7.27,0,0,0,0,9,0,0.00672,436,1,0.366977,432,1,1.9967,4,0.0,0.0,0.366977,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,6,goal_reached,mid,8,1,576,57.6,54.313,0.8227,0.9429,0.0663,11.2475,0.1449,0.3362,1.2822,0.3034,-0.0088,0.0534,0.6277,0.0527,33.27,136.93,10.06,0,0,0,0,6,0,0.002547,194,3,0.427095,192,3,2.0156,4,0.0,0.0,0.276868,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,4,goal_reached,mid,8,1,579,57.9,55.5884,0.8038,0.9601,0.0501,13.7473,0.2172,0.4143,1.3444,0.3528,-0.0148,0.093,1.0464,0.0918,36.09,222.76,14.41,0,0,4,0,16,0,0.373899,169,6,0.256241,169,6,2.19,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,7,goal_reached,mid,8,1,578,57.8,54.3848,0.8216,0.9409,0.0986,13.8805,0.1732,0.3137,1.0028,0.2615,-0.0045,0.0427,0.3343,0.0425,33.52,109.39,9.37,0,0,3,0,18,0,0.002267,385,7,0.375363,473,2,2.3253,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,8,goal_reached,mid,8,1,604,60.4,55.3787,0.8069,0.9169,0.1485,15.946,0.1454,0.3063,1.1926,0.2696,-0.0083,0.0529,0.5268,0.0523,35.83,150.56,10.65,0,0,0,0,10,0,0.001082,120,5,0.369357,268,0,2.1573,4,0.0,0.0,0.200063,
CorridorStructured,mpcc_soft,q_vs,2.0,20.0,10,9,goal_reached,mid,8,1,590,59.0,52.8495,0.8455,0.8904,0.2238,12.8198,0.112,0.2399,0.839,0.2122,-0.0017,0.0283,0.0494,0.0283,37.01,112.91,13.12,0,0,6,0,22,0,0.002175,404,2,0.380476,428,2,2.2898,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,rho_dyn,0.5,50000.0,10,2,goal_reached,mid,8,1,562,56.2,53.4252,0.8364,0.9506,0.0512,11.3894,0.0975,0.1922,0.7221,0.1656,-0.0012,0.0291,0.1147,0.0291,34.32,89.49,11.62,0,0,0,0,4,0,0.000672,279,1,0.368661,222,4,2.4342,4,0.0,0.0,0.368661,
